21.079561432;21.079561432
21.782176385;21.782176385
34.754860887;34.754860887
16.478935093;16.478935093
39.359243869;39.359243869
12.299083648;12.299083648
9.465271248;9.465271248
19.211411029;19.211411029
7.685147044000001;14.382354238
35.922219759;27.566815394
8.383887834;15.0830321095
34.328973961;25.403954527000003
7.986882763;12.250530413
7.791654096;8.628462672000001
11.956412935;25.657828402
8.310161376;21.147930721333335
9.058940582;21.9069007345
14.838161919000001;13.568622783499999
33.004038314;16.753654552666667
31.848594765999998;27.721417189999997
11.778141259;13.981401826
23.156685127;24.654864727000003
9.030428545000001;17.614743338
23.735734164;21.794881582000002
16.074739912000002;14.403995159666666
11.627837095999999;21.398107819250004
16.059397867;16.58009038125
11.661629852;13.401458832500001
12.257316274999999;23.85539196125
8.715221768;15.389862945500001
7.688924866000001;12.2589520392
9.306610697;15.1253944444
19.024461224;15.559111675749998
16.284229777;20.375332210800003
7.752906939000001;20.6348949568
8.125413272;13.936973010800003
19.796824184000002;13.515264063333333
7.953804229999999;13.930129408666666
7.964474293;18.523158179499998
13.164215845000001;15.080132509599999
8.480051358999999;13.027486068833335
12.709912490999999;13.400213838714286
30.673674502;20.258946225571428
37.873229051;17.350572214714283
13.620680675;13.427772193249998
11.628867924;14.504921745333332
7.664708805999999;12.261375031285716
11.586383731;16.63004865425
11.107684894;13.169984715555554
15.131036374999999;19.61795749425
8.521945123;12.7051807563
15.332669442;12.645286832625
8.014587466;15.672775188888888
13.975042321;14.429224684714285
11.653858973;18.733057658555552
11.54739347;12.523298681222222
7.788981387;14.8843958087
13.683640975;14.336026721
8.069254672;17.6666773599
8.017957027;12.0727645158
34.848290208;16.699295299545454
36.625407093;19.390198244727276
20.477791328;15.018445010666667
13.97767747;16.47249381375
7.728391002;18.4183809745
11.129785624;14.629579072000002
11.182174301;16.065546158923077
12.664787646;14.450961669636367
15.707327853;18.209838426692308
10.022347685000002;14.08191050425
7.3658920189999995;15.444142291785713
8.829406309;17.539807561142858
8.390615633;16.929861432600003
33.450566603;16.644570579199996
12.235634418;19.018715912000005
7.943064607;16.100726455937497
18.791525242;13.885779120250001
22.549484064;15.618520109
12.529281789;15.103647055666668
12.129974008;14.678836620285717
21.158357825;15.488776770875
7.6356904;14.616211618555557
8.981498197999999;14.0527402765
8.644285607;13.561062579272727
7.681836555;13.071127077249999
15.145841125;13.230720465538461
7.654447704;12.832415268285713
12.851638088;12.833696789600001
7.507408572999999;12.500803776062499
8.159427512;12.245428701705881
15.117273431;12.40497563111111
24.083069855;13.019612169210527
8.181948313;12.7777289764
14.529339527;12.861139002619048
11.51995932;12.800176289772729
10.608471358000001;12.704884771000001
7.492178452;12.487688674375002
14.875829864;12.583214321960002
12.17243833;12.567415245346155
7.500569689;12.379754298814817
11.784763099;12.358504613107144
