1;5.656945192;5.656945192
2;1.27019687;3.463571031
3;1.391496811;2.772879624333333
4;1.815147542;2.53344660375
5;1.269292911;2.2806158652
6;1.360558601;2.1272729878333334
7;1.32989866;2.0133623695714284
8;1.337824465;1.9289201315
9;1.323752639;1.8616792989999997
10;1.788217364;1.8543331054999999
11;2.151809972;1.8813764569999998
12;1.364462444;1.83830028925
13;1.369080169;1.8022064338461539
14;1.3673670629999999;1.7711464787857143
15;1.63212942;1.7618786748666664
16;1.307835065;1.7335009492499998
17;1.391464608;1.713381164470588
18;1.27788157;1.6891867425555551
19;1.4128453349999999;1.6746424579473682
20;1.507062659;1.6662634679999997
21;1.421287999;1.65459796947619
22;1.297708307;1.6383757120909088
23;1.381177839;1.6271931958695651
24;1.301524273;1.6136236574166665
25;1.275171816;1.6000855837599997
26;1.400651833;1.592415054884615
27;1.319168722;1.582294820333333
28;1.2994893079999998;1.5721946234642854
29;1.3088535879999998;1.5631138981034478
30;1.6403031590000001;1.5656868734666662
31;1.2634999789999999;1.5559389091290319
32;1.287331551;1.5475449291874996
33;1.308894689;1.5403131037272724
34;1.336444489;1.5343169679999997
35;1.423938834;1.531163307028571
36;1.561676415;1.5320108933611107
37;1.285244986;1.5253415445135132
38;1.2742592130000001;1.5187341147368418
39;1.609351072;1.5210576264615383
40;1.3096473610000001;1.5157723698249999
41;1.305556612;1.510645156219512
42;1.296682432;1.5055508056428568
43;1.337320921;1.501638482744186
44;1.457536546;1.5006361659999998
45;1.2642682170000001;1.4953835449111108
46;1.315061833;1.491463507695652
47;1.536117343;1.4924135892978723
48;1.3558488;1.4895684895208332
49;1.643086106;1.4927015021020407
50;1.431180303;1.49147107812
51;1.32995038;1.4883040056078432
52;1.51775778;1.4888704243461537
53;1.949181736;1.4975555434339622
54;1.372994187;1.4952488516481481
55;1.498196299;1.4953024416
56;1.503918938;1.4954563076071428
57;1.3332619749999999;1.4926107929999999
58;1.501358035;1.4927616075172412
59;1.851459382;1.4988412308135592
60;1.825611419;1.5042874006166664
61;1.4807230319999998;1.5039010994918032
62;1.563775859;1.5048668214193548
63;1.37873406;1.502864714095238
64;1.568506816;1.5038903719374999
65;1.711925101;1.5070909062307691
66;1.42718396;1.5058801949242422
67;1.5116657169999999;1.5059665459999998
68;1.4587921670000001;1.5052728051323527
69;1.505363358;1.5052741174927533
70;1.6537536;1.5073952529571426
71;1.508651238;1.5074129428873237
72;1.58335718;1.508467723958333
73;1.58928803;1.509574851438356
74;1.432852929;1.5085380687027026
75;1.4124563909999999;1.5072569796666666
76;1.322524189;1.5048262850526317
77;1.343021182;1.5027249200779222
78;2.399757029;1.5142253317307692
79;1.391801579;1.5126756639746837
80;1.407989173;1.5113670828375
81;1.494647976;1.5111606741111112
